experiment_id,variant_id,seed,cumulative_payoff,mean_payoff,early_exploitation_rate,betrayal_recovery_time,selection_gini,entropy_early,entropy_mid,entropy_late,beta_range,trust_approach_latency,trust_withdrawal_latency,trust_asymmetry
partner_choice,naive_high_alpha,24213,1822.0,9.11,0.03333333333333333,11.0,0.1225,8.487373962505625,8.492035491102232,9.146794826367495,1.3107948566762053,1.0,3.0,3.0
partner_choice,naive_high_alpha,24214,1841.5,9.2075,0.0,10.0,0.215,9.029829355983278,9.090821362233,8.140447790865592,1.209806759276011,3.0,1.0,0.3333333333333333
partner_choice,naive_high_alpha,24215,1863.5,9.3175,0.06666666666666667,4.0,0.22,8.708631150344178,8.67071806457205,9.133063979023468,1.2752409207043716,1.0,1.0,1.0
partner_choice,naive_high_alpha,24216,1878.0,9.39,0.1,4.0,0.095,8.253386702366404,7.773603821936658,8.736767509859902,1.0759482236659292,4.0,1.0,0.25
partner_choice,naive_high_alpha,24217,1857.5,9.2875,0.0,12.0,0.1325,8.655073349834735,9.094307416683154,9.052853980219467,1.2660417292002157,2.0,2.0,1.0
partner_choice,naive_high_alpha,24218,1909.0,9.545,0.03333333333333333,4.0,0.31,8.337019722790092,8.634986497845723,8.390705946268913,1.2183447705614312,3.0,1.0,0.3333333333333333
partner_choice,naive_high_alpha,24219,1854.0,9.27,0.06666666666666667,4.0,0.28,8.45496605973822,8.5830836494856,8.732724183692572,1.2622116360015045,1.0,2.0,2.0
partner_choice,naive_low_alpha,24200,1926.5,9.6325,0.06666666666666667,4.0,0.205,8.985843044659648,8.998597434954128,9.009230471984008,0.4245330284604889,1.0,1.0,1.0
partner_choice,naive_low_alpha,24201,1865.5,9.3275,0.03333333333333333,4.0,0.28,8.868135765083082,8.852960785743353,8.87461395173099,0.3664925072271417,1.0,1.0,1.0
partner_choice,naive_low_alpha,24202,1858.5,9.2925,0.0,4.0,0.2675,8.635969570302754,8.594480327037306,8.66261296764252,0.3734311923669795,6.0,1.0,0.16666666666666666
partner_choice,naive_low_alpha,24203,1900.5,9.5025,0.0,4.0,0.3925,8.753674669384852,8.708181753170479,8.670893844432841,0.35564371038698134,8.0,1.0,0.125
partner_choice,naive_low_alpha,24204,1869.5,9.3475,0.0,75.0,0.2175,9.039174398584155,8.836985064115423,8.858192558983179,0.3884176441470154,2.0,2.0,1.0
partner_choice,naive_low_alpha,24205,1854.0,9.27,0.06666666666666667,4.0,0.1575,8.587938522726951,8.768546465138689,8.774115834645363,0.45983457995244137,1.0,1.0,1.0
partner_choice,naive_low_alpha,24206,1866.0,9.33,0.06666666666666667,4.0,0.1375,8.652121118020135,8.63053652157054,8.593770963328149,0.38225736136810523,1.0,1.0,1.0
partner_choice,naive_low_alpha,24207,1861.0,9.305,0.06666666666666667,4.0,0.22,8.927134901265903,8.949083012655827,8.89320837368782,0.38041127004051123,1.0,1.0,1.0
partner_choice,naive_low_alpha,24208,1920.0,9.6,0.06666666666666667,,0.125,8.61782525848606,8.607092316377983,8.413692925632407,0.345048976468645,1.0,3.0,3.0
partner_choice,naive_low_alpha,24209,1821.5,9.1075,0.06666666666666667,4.0,0.14,8.855157919071239,8.657111281496691,8.510768866624897,0.3955302931251652,1.0,1.0,1.0
partner_choice,naive_low_alpha,24210,1908.0,9.54,0.1,4.0,0.275,8.65402485520128,8.952684424271634,9.136036869126093,0.42773683327491874,2.0,2.0,1.0
partner_choice,naive_low_alpha,24211,1859.5,9.2975,0.03333333333333333,56.0,0.1375,8.865109539146493,8.8447008397045,8.697325721514728,0.38336434201514213,1.0,1.0,1.0
partner_choice,naive_low_alpha,24212,1865.0,9.325,0.03333333333333333,4.0,0.1875,8.689820953975401,8.655151524374872,8.930276301203676,0.43911585186401225,1.0,2.0,2.0
partner_choice,naive_low_alpha,24213,1898.0,9.49,0.06666666666666667,16.0,0.14,8.790637696006117,8.752084734190522,8.944578553120985,0.44104696172486424,2.0,1.0,0.5
partner_choice,naive_low_alpha,24214,1910.0,9.55,0.0,5.0,0.1475,8.937883093282101,8.920063630011576,8.858235415605742,0.418909693991243,1.0,2.0,2.0
partner_choice,naive_low_alpha,24215,1863.5,9.3175,0.0,4.0,0.205,8.84894414235151,8.883968796135116,8.783699906495661,0.39273594992327904,4.0,1.0,0.25
partner_choice,naive_low_alpha,24216,2126.5,10.6325,0.1,4.0,0.4875,8.917792410684116,8.45175724902925,8.710954336411852,0.26589693202285286,1.0,2.0,2.0
partner_choice,naive_low_alpha,24217,1829.0,9.145,0.03333333333333333,9.0,0.13,8.741289729931479,8.808824367677168,8.546157325978115,0.4046770301283096,3.0,2.0,0.6666666666666666
partner_choice,naive_low_alpha,24218,1909.0,9.545,0.1,4.0,0.2175,8.670670365922314,8.845687175653136,8.796924704883692,0.3706734557864967,19.0,1.0,0.05263157894736842
partner_choice,naive_low_alpha,24219,1804.0,9.02,0.13333333333333333,4.0,0.1725,8.82460592538545,8.821610264492119,8.921219365670218,0.4176615044434898,1.0,2.0,2.0
partner_choice,no_affect,24200,1943.5,9.7175,0.1,4.0,0.285,8.921799444550524,8.814881411220703,8.929467987929211,,1.0,2.0,2.0
partner_choice,no_affect,24201,1918.0,9.59,0.03333333333333333,4.0,0.32,9.020766467549326,8.854853435802804,8.877653967927706,,1.0,1.0,1.0
partner_choice,no_affect,24202,1964.5,9.8225,0.0,4.0,0.3575,8.538660585975347,8.535688318235216,8.583715678093712,,1.0,2.0,2.0
partner_choice,no_affect,24203,1852.5,9.2625,0.03333333333333333,4.0,0.43,9.038857663628098,8.685399125496927,8.594568338493769,,1.0,2.0,2.0
partner_choice,no_affect,24204,1917.0,9.585,0.03333333333333333,11.0,0.3175,9.04541704074613,8.915820615313816,8.857801011187732,,6.0,1.0,0.16666666666666666
partner_choice,no_affect,24205,1830.0,9.15,0.0,4.0,0.245,8.814669356910361,8.719449616631655,8.600284226012858,,1.0,1.0,1.0
partner_choice,no_affect,24206,1851.5,9.2575,0.0,4.0,0.2175,8.935468133555815,8.615701574658365,8.681146037771642,,1.0,2.0,2.0
partner_choice,no_affect,24207,1897.5,9.4875,0.0,,0.205,8.987428985294382,8.80816299004908,8.856442909553254,,1.0,1.0,1.0
partner_choice,no_affect,24208,1834.0,9.17,0.03333333333333333,55.0,0.1075,8.846610205305842,8.607377396118041,8.4569675627496,,1.0,2.0,2.0
partner_choice,no_affect,24209,1840.0,9.2,0.06666666666666667,28.0,0.2225,9.025881334823255,8.622185876148047,8.546530890923345,,3.0,1.0,0.3333333333333333
partner_choice,no_affect,24210,1897.5,9.4875,0.03333333333333333,4.0,0.3425,8.82028716557376,8.792434901868427,9.027615306137061,,2.0,2.0,1.0
partner_choice,no_affect,24211,1891.5,9.4575,0.0,62.0,0.16,8.95937250907129,8.740278723126565,8.714506188064458,,1.0,7.0,7.0
partner_choice,no_affect,24212,1824.5,9.1225,0.1,4.0,0.295,8.965380119615826,8.79457181472701,8.655593073019174,,1.0,1.0,1.0
partner_choice,no_affect,24213,1883.0,9.415,0.03333333333333333,27.0,0.2625,8.981596556983957,8.71738426512432,8.773148376034417,,1.0,1.0,1.0
partner_choice,no_affect,24214,1883.5,9.4175,0.03333333333333333,5.0,0.2175,9.092732060827142,8.908191138469908,8.679080460788189,,1.0,1.0,1.0
partner_choice,no_affect,24215,1889.5,9.4475,0.26666666666666666,4.0,0.1325,9.06865708974613,8.87065630391618,9.05534265917974,,1.0,1.0,1.0
partner_choice,no_affect,24216,1876.0,9.38,0.2,4.0,0.35,9.042506290767024,8.818016328893474,8.813465055574529,,1.0,2.0,2.0
partner_choice,no_affect,24217,1823.5,9.1175,0.03333333333333333,13.0,0.08,8.969699930343145,8.74253435064086,8.543388067959114,,3.0,2.0,0.6666666666666666
partner_choice,no_affect,24218,1867.5,9.3375,0.06666666666666667,4.0,0.2625,8.891096544665524,8.876463440493056,8.648928557164218,,2.0,2.0,1.0
partner_choice,no_affect,24219,1859.0,9.295,0.03333333333333333,4.0,0.24,8.896744792961485,8.838143205816342,8.992792917635567,,1.0,1.0,1.0
