variant_id,seed,selected_partner,selection_count,mean_payoff,mean_q_pi_entropy,mean_selected_partner_beta,total_choices,selection_rate
no_affect,57,2,23,8.630434782608695,8.94531137273951,,200,0.115
no_affect,57,3,36,9.458333333333334,8.870865186013491,,200,0.18
no_affect,58,0,76,9.578947368421053,8.80972864255458,,200,0.38
no_affect,58,1,49,9.295918367346939,8.879271574888753,,200,0.245
no_affect,58,2,24,9.291666666666666,8.803811229593157,,200,0.12
no_affect,58,3,51,9.029411764705882,8.853576500862737,,200,0.255
no_affect,59,0,110,9.581818181818182,8.794831198920956,,200,0.55
no_affect,59,1,41,8.878048780487806,8.876555603669786,,200,0.205
no_affect,59,2,21,8.880952380952381,8.804236569470955,,200,0.105
no_affect,59,3,28,9.107142857142858,8.826204596224569,,200,0.14
no_affect,60,0,72,9.3125,8.82050925962688,,200,0.36
no_affect,60,1,17,9.558823529411764,8.877142437277325,,200,0.085
no_affect,60,2,30,8.883333333333333,8.866237607835465,,200,0.15
no_affect,60,3,81,9.209876543209877,8.816872464755651,,200,0.405
no_affect,61,0,48,9.78125,8.951272318381834,,200,0.24
no_affect,61,1,48,9.75,8.889110953288814,,200,0.24
no_affect,61,2,63,9.682539682539682,8.845921004022163,,200,0.315
no_affect,61,3,41,9.207317073170731,8.959172203467753,,200,0.205
no_affect,62,0,58,9.172413793103448,8.835942493467867,,200,0.29
no_affect,62,1,80,9.51875,8.802004688288672,,200,0.4
no_affect,62,2,31,8.548387096774194,8.81942733627599,,200,0.155
no_affect,62,3,31,9.064516129032258,8.862648956968194,,200,0.155
no_affect,63,0,81,9.475308641975309,8.855994669506728,,200,0.405
no_affect,63,1,46,9.282608695652174,8.85703823075163,,200,0.23
no_affect,63,2,41,9.414634146341463,8.854551927125875,,200,0.205
no_affect,63,3,32,9.421875,8.932311152817972,,200,0.16
no_affect,64,0,69,9.08695652173913,8.862306298709584,,200,0.345
no_affect,64,1,30,9.3,8.873869015873602,,200,0.15
no_affect,64,2,20,8.95,8.805927189376318,,200,0.1
no_affect,64,3,81,9.450617283950617,8.781196776866526,,200,0.405
no_affect,65,0,42,9.380952380952381,8.894642676201984,,200,0.21
no_affect,65,1,62,9.28225806451613,8.799711801054077,,200,0.31
no_affect,65,2,29,8.913793103448276,8.810073521712566,,200,0.145
no_affect,65,3,67,9.35820895522388,8.767923501366155,,200,0.335
no_affect,66,0,32,8.984375,8.990038053492093,,200,0.16
no_affect,66,1,92,9.445652173913043,8.872406834227577,,200,0.46
no_affect,66,2,29,9.051724137931034,8.874829061632006,,200,0.145
no_affect,66,3,47,8.946808510638299,8.958751017727426,,200,0.235
no_affect,67,0,36,9.055555555555555,8.986897005891777,,200,0.18
no_affect,67,1,44,9.397727272727273,8.947088067818497,,200,0.22
no_affect,67,2,86,9.936046511627907,8.886344617306221,,200,0.43
no_affect,67,3,34,9.147058823529411,8.985095330984464,,200,0.17
no_affect,68,0,62,9.112903225806452,8.80098107499021,,200,0.31
no_affect,68,1,64,9.203125,8.744301046444908,,200,0.32
no_affect,68,2,25,9.32,8.773715525242329,,200,0.125
no_affect,68,3,49,9.357142857142858,8.748695951500007,,200,0.245
no_affect,69,0,76,9.473684210526315,8.854046815515645,,200,0.38
no_affect,69,1,67,9.582089552238806,8.840444774371054,,200,0.335
no_affect,69,2,18,8.5,8.90001462748802,,200,0.09
no_affect,69,3,39,9.333333333333334,8.871351527567377,,200,0.195
no_affect,70,0,109,9.788990825688073,8.752194145596938,,200,0.545
no_affect,70,1,39,9.205128205128204,8.870415693667933,,200,0.195
no_affect,70,2,18,8.5,8.792891010484725,,200,0.09
no_affect,70,3,34,9.117647058823529,8.838811908517501,,200,0.17
no_affect,71,0,56,9.455357142857142,8.936237601914772,,200,0.28
no_affect,71,1,38,9.552631578947368,8.920678998624137,,200,0.19
no_affect,71,2,72,9.61111111111111,8.876674596271956,,200,0.36
no_affect,71,3,34,9.191176470588236,8.886075786214064,,200,0.17
