experiment_id,variant_id,seed,cumulative_payoff,mean_payoff,early_exploitation_rate,betrayal_recovery_time,selection_gini,entropy_early,entropy_mid,entropy_late,beta_range,discrimination_index,concentration_toward_p0,false_positive_rate,p0_beta_range,p1_beta_range,p2_beta_range,p3_beta_range,p0_beta_r050,p0_beta_r100,p0_beta_r150,p0_beta_r200,p1_beta_r050,p1_beta_r100,p1_beta_r150,p1_beta_r200,p2_beta_r050,p2_beta_r100,p2_beta_r150,p2_beta_r200,p3_beta_r050,p3_beta_r100,p3_beta_r150,p3_beta_r200,p0_selection_r050,p0_selection_r100,p0_selection_r150,p0_selection_r200
mixed_volatility,high_alpha,4200,2040.5,10.2025,0.0,106.0,0.4875,9.026857924291145,7.314823216240729,8.952038738309318,1.2924064670934767,-0.42600881622643794,0.215,0.7785234899328859,1.2790523732106616,1.1223505444222317,1.3008019933971546,1.4674209573438592,1.9544876943726324,1.6195130633540022,1.6195130633540022,0.7495490795074011,1.640038678275042,1.640038678275042,1.640038678275042,1.353562943132607,1.7001023146763257,1.9136722071715466,1.8634610353942622,0.7007835983444467,1.551342266835056,0.518759668303551,1.8032674019374682,1.8383691492140353,0.45,0.05,0.0,0.42105263157894735
mixed_volatility,high_alpha,4201,2219.0,11.095,0.03333333333333333,4.0,0.4775,7.056682082420714,7.020453350660636,7.6572617019787765,0.8419495948928544,0.7898277961264679,0.5,0.12751677852348994,1.168990935963576,0.08287780700124148,0.6520192557308873,1.463910380875713,1.2436301949914683,0.5053556526547867,0.5043939093093611,0.5031987154540187,1.0828778070012415,1.0828778070012415,1.0828778070012415,1.0828778070012415,0.683578782140027,1.0600302225490013,1.2722818953661224,1.1985981742824545,0.5034862810168905,0.5035225730505082,1.8908583083800206,1.9634787057467094,0.05,0.65,0.8,0.7368421052631579
mixed_volatility,high_alpha,4202,1860.5,9.3025,0.0,4.0,0.3025,8.943152982759969,8.779097244136288,8.590778814375778,1.225430849508009,-0.4349933376034329,0.17,0.10067114093959731,1.2643745964509367,0.8214814504554219,1.4493623187890927,1.3665050323365848,1.650978557555991,1.798366898147548,1.718714946994169,1.5470182070825376,0.95700076291713,0.6823896611527382,1.325108677863053,1.0395498107705994,1.8795308735032128,1.910142331125222,0.6381035158622628,0.51182011300359,1.0726388640836737,1.0726291035380096,1.4062165230320354,0.799857753249321,0.1,0.2,0.1,0.21052631578947367
mixed_volatility,high_alpha,4203,2080.0,10.4,0.06666666666666667,82.0,0.6425,6.8793230946397514,7.215690661460126,8.399913188743914,0.891192143199173,-0.6950192533411301,0.02,0.8523489932885906,0.4207015407651331,0.8251890107757123,0.8431963046564286,1.4756817165994178,1.0403866213458466,1.0403866213458466,1.0403866213458466,1.420701540765133,1.171046763514939,1.171046763514939,1.171046763514939,1.8251890107757123,0.9774146682077604,1.1055531123901183,0.9013721307405155,0.503631791759378,0.5032160788131086,1.1796051052118357,1.4701888345956982,1.9491537386997317,0.0,0.0,0.0,0.0
mixed_volatility,high_alpha,4204,2151.0,10.755,0.0,65.0,0.675,7.544719601199192,7.213395209002432,7.913859353159532,0.7636839643136463,0.15973921524763027,0.01,0.8657718120805369,0.21264256288313987,0.1258770440841115,1.2274842683738996,1.4887319819134341,1.0828778070012415,1.0828778070012415,1.2126425628831399,1.2126425628831399,1.0828778070012415,1.0828778070012415,0.95700076291713,0.95700076291713,1.750269683479349,1.8164579401109233,1.7956423022633272,1.4950500340180009,0.8034259673433912,0.5034638016182165,0.5031653508411585,0.5107334853324886,0.0,0.0,0.05,0.0
mixed_volatility,high_alpha,4205,1995.5,9.9775,0.0,67.0,0.4775,7.4387978504283705,7.506005065380643,9.11434446163771,1.0315936642403927,0.22924355385532172,0.03,0.6510067114093959,0.628878108307483,0.562784686658361,1.469794362228225,1.4649174997675019,1.188144527353558,1.188144527353558,1.104896762942406,1.3308542341062302,1.0828778070012415,1.0828778070012415,1.0828778070012415,1.562784686658361,0.505049514772055,1.4859871464770096,1.96034257126429,1.8363148467950945,0.503673535431567,0.5032528208695536,1.7724212161507613,0.5240622986927914,0.0,0.0,0.05,0.05263157894736842
mixed_volatility,high_alpha,4206,2131.0,10.655,0.0,58.0,0.465,6.89677309340969,7.4129511248245645,7.863625482359407,1.0531708672275935,-0.24655177611035978,0.025,0.6442953020134228,0.3154869835738974,0.9749494829796366,1.4672710136604867,1.4549759886963531,1.1044820773827957,1.1044820773827957,1.2833244106976502,1.0372739066710885,0.9819625798181917,0.5412175968082201,1.4797264271544026,1.4797264271544026,0.5914390561973477,1.0288527810722004,1.9495946745573915,1.9544003327734991,0.5031891672874934,1.550401531183823,1.3134070850578587,1.5507746065048145,0.0,0.0,0.05,0.05263157894736842
mixed_volatility,high_alpha,4207,1973.5,9.8675,0.03333333333333333,28.0,0.525,8.194177621454289,7.451122480393454,8.835652731354145,1.182962911230216,-0.4943712391351405,0.195,0.40939597315436244,1.395264950334802,0.8324486638823719,1.4860339039065313,1.0181041267971587,1.470936348759841,1.470936348759841,1.6568653129546451,1.8818126422730588,0.5036524782845284,1.3360214074277073,1.0964454392137248,0.703173523055454,0.534334031012992,1.7586729010838968,1.8139826000366286,0.6243678084891882,1.27265773964947,1.27265773964947,1.27265773964947,1.27265773964947,0.0,0.0,0.45,0.3157894736842105
mixed_volatility,high_alpha,4208,1851.0,9.255,0.1,14.0,0.1625,9.141726211640494,8.381545112479436,7.916044816690906,1.2905986343165785,-0.4242747427843397,0.195,0.0738255033557047,1.3761184960866235,0.9191467119958203,1.445066751598917,1.4220625775849536,1.6733068416870804,1.8810680387563734,1.8566615577243795,1.9408642530355271,0.8329372867767824,1.418431471619759,0.5035778326866713,1.4227048540246796,1.8799666843969893,1.5479938515285598,1.626411365751178,0.5037991719101297,1.7957184253609573,1.077608367109366,1.867227903075056,0.5130377535615316,0.1,0.25,0.2,0.10526315789473684
mixed_volatility,high_alpha,4209,2076.5,10.3825,0.0,79.0,0.68,7.456453870207496,6.979917620033159,8.74791720199814,0.8458719372900936,0.32403165373368525,0.015,0.8523489932885906,0.6443688586367697,0.1258770440841115,1.1311670931211526,1.4820747533183403,1.0828778070012415,1.0828778070012415,1.0828778070012415,1.6013696215538997,0.95700076291713,0.95700076291713,0.95700076291713,0.95700076291713,1.8624712284210967,1.8624712284210967,1.7158135205873475,0.7832627282636078,0.5411301174118877,0.5032391215339213,1.5179011071372877,1.8236150679941365,0.0,0.0,0.0,0.05263157894736842
