variant_id,seed,selected_partner,selection_count,mean_payoff,mean_q_pi_entropy,mean_selected_partner_beta,total_choices,selection_rate
global_beta,634,2,12,0.6666666666666666,5.334874706522046,1.1912275355008752,200,0.06
global_beta,634,3,34,1.7647058823529411,5.113679269092285,1.3581325346545388,200,0.17
global_beta,635,0,53,2.0943396226415096,5.130577505256188,1.3904671613735902,200,0.265
global_beta,635,1,32,1.9375,5.355531207941584,1.3391886752640765,200,0.16
global_beta,635,2,21,1.1904761904761905,5.0748750838520005,1.2119753377776035,200,0.105
global_beta,635,3,94,2.3404255319148937,5.21965177395608,1.4498338069221877,200,0.47
global_beta,636,0,34,1.8823529411764706,4.484595960409537,1.0110438446989407,200,0.17
global_beta,636,1,96,2.3125,4.4418934415985385,1.0975640286645947,200,0.48
global_beta,636,2,30,1.7333333333333334,4.167841898452667,0.9029412465447023,200,0.15
global_beta,636,3,40,1.9,5.06708076036426,1.2613537402152093,200,0.2
global_beta,637,0,39,1.9230769230769231,5.186900247535137,1.3408571758646421,200,0.195
global_beta,637,1,84,2.5714285714285716,5.213527816069883,1.3995443525728202,200,0.42
global_beta,637,2,33,1.6666666666666667,5.431845463500612,1.4194438092573076,200,0.165
global_beta,637,3,44,2.0,5.279387683286561,1.4658204381225117,200,0.22
global_beta,638,0,77,2.792207792207792,5.0954810425228,1.3961586073523762,200,0.385
global_beta,638,1,91,2.8241758241758244,5.306262591936927,1.5672915905333973,200,0.455
global_beta,638,2,24,1.8333333333333333,5.414794075368206,1.3671041124158876,200,0.12
global_beta,638,3,8,1.0,5.0289150355220675,1.0032885119504584,200,0.04
global_beta,639,0,100,2.52,5.185114552621371,1.4014150222814732,200,0.5
global_beta,639,1,47,2.4893617021276597,4.994395173939893,1.2922465328999946,200,0.235
global_beta,639,2,24,1.0833333333333333,5.183653407484035,1.1991011573231092,200,0.12
global_beta,639,3,29,1.7586206896551724,4.8742534211701445,1.110014827232789,200,0.145
global_beta,640,0,62,2.3225806451612905,4.750359535233326,1.2898459881879538,200,0.31
global_beta,640,1,79,2.3164556962025316,4.481100976538214,1.2281942234512648,200,0.395
global_beta,640,2,14,0.7142857142857143,4.167951384728522,0.8566226717767559,200,0.07
global_beta,640,3,45,1.8,4.841269162568131,1.2541566341702128,200,0.225
global_beta,641,0,103,2.495145631067961,5.07696684021346,1.4580499281110932,200,0.515
global_beta,641,1,19,1.736842105263158,4.892408140559204,1.085947406792809,200,0.095
global_beta,641,2,55,1.8363636363636364,4.896725332482641,1.1873064369116286,200,0.275
global_beta,641,3,23,0.9130434782608695,4.632871384474946,1.0079053099750277,200,0.115
global_beta,642,0,37,1.5945945945945945,5.020979447279253,1.2178089432080437,200,0.185
global_beta,642,1,29,1.3448275862068966,5.016995301732865,1.2486823140265826,200,0.145
global_beta,642,2,34,2.235294117647059,5.310839418280608,1.342271100042169,200,0.17
global_beta,642,3,100,2.28,5.13874040864734,1.4197730211770585,200,0.5
global_beta,643,0,84,2.5238095238095237,4.844029836851754,1.2656751446600065,200,0.42
global_beta,643,1,77,2.038961038961039,4.69914291235252,1.1952477504766348,200,0.385
global_beta,643,2,13,0.8461538461538461,3.9401377957431345,0.7441406071272668,200,0.065
global_beta,643,3,26,1.6153846153846154,5.008610385867513,1.1803494076855066,200,0.13
global_beta,644,0,36,1.5,4.837587209472719,1.1608787073316593,200,0.18
global_beta,644,1,96,2.3333333333333335,4.930795887514409,1.3254552332516187,200,0.48
global_beta,644,2,22,1.9090909090909092,4.486258159479945,1.1144109030073597,200,0.11
global_beta,644,3,46,1.7391304347826086,5.136567307418497,1.3539551642471672,200,0.23
global_beta,645,0,54,2.111111111111111,4.9711389570494084,1.306379747567181,200,0.27
global_beta,645,1,46,2.0,5.06007085267243,1.2525182650929076,200,0.23
global_beta,645,2,13,0.6923076923076923,4.715650925301978,0.958965342233481,200,0.065
global_beta,645,3,87,2.1724137931034484,5.248223291326888,1.488797061110553,200,0.435
global_beta,646,0,33,1.9090909090909092,4.946950571046315,1.3055844560844545,200,0.165
global_beta,646,1,57,2.508771929824561,4.318246891349477,0.9847944008566254,200,0.285
global_beta,646,2,28,1.6428571428571428,5.005001362923819,1.2652707088680493,200,0.14
global_beta,646,3,82,2.5853658536585367,5.02689323477013,1.4026024151254166,200,0.41
global_beta,647,0,84,2.4523809523809526,4.752350858321744,1.2470208207938671,200,0.42
global_beta,647,1,26,1.7692307692307692,5.218963351088211,1.3982607581430484,200,0.13
global_beta,647,2,17,1.1176470588235294,3.8436489754216305,0.7151502177283743,200,0.085
global_beta,647,3,73,2.452054794520548,5.242849833325812,1.4889936210511863,200,0.365
global_beta,648,0,30,2.1333333333333333,4.801157402336208,1.1506053399472778,200,0.15
global_beta,648,1,50,2.2,4.736279063457151,1.1214356249337638,200,0.25
global_beta,648,2,32,1.625,4.896472757604187,1.2325776666189634,200,0.16
global_beta,648,3,88,2.1363636363636362,5.028055271629243,1.3500722350979233,200,0.44
global_beta,649,0,96,2.6458333333333335,4.7021892013407,1.229225528001417,200,0.48
global_beta,649,1,37,1.7027027027027026,4.571970238060952,1.0687058913959508,200,0.185
global_beta,649,2,21,1.1904761904761905,4.4239080784831435,0.8838363267975273,200,0.105
global_beta,649,3,46,2.0869565217391304,4.830033535098122,1.3375731624941185,200,0.23
no_affect,620,0,98,2.020408163265306,4.753571428163619,,200,0.49
no_affect,620,1,49,1.6938775510204083,4.907935779216817,,200,0.245
no_affect,620,2,25,0.84,4.956550993169019,,200,0.125
no_affect,620,3,28,1.2142857142857142,4.967491253208897,,200,0.14
no_affect,621,0,73,2.3698630136986303,4.629409679881807,,200,0.365
no_affect,621,1,54,1.7777777777777777,4.804276443014299,,200,0.27
no_affect,621,2,42,1.8095238095238095,4.821330125271807,,200,0.21
no_affect,621,3,31,1.4516129032258065,4.8600897178484495,,200,0.155
no_affect,622,0,54,1.8518518518518519,4.8740096139216345,,200,0.27
