experiment_id,variant_id,seed,cumulative_payoff,mean_payoff,early_exploitation_rate,betrayal_recovery_time,post_betrayal_p0_selection_rate,post_betrayal_p0_high_investment_rate,selection_gini,entropy_early,entropy_mid,entropy_late,beta_range,reengagement_rate,payoff_recovery,reengagement_latency,beta_pre,beta_betrayal,beta_repair,beta_recovery_r080,beta_recovery_r100,beta_recovery_r120,beta_recovery_r140,beta_recovery_r160,beta_recovery_r180,beta_recovery_r200
forgiveness,cautious_low_alpha,4209,1876.5,9.3825,0.13333333333333333,4.0,0.75,0.35,0.49,8.966779278072963,8.607541024524105,8.743986710578628,0.29828484989712445,0.6835443037974683,0.8946705188099335,0.0,1.374410916913422,1.2446996399365733,1.1801666087475564,1.179999204329916,1.264272918620674,1.20767950572437,1.1435045556894436,1.1813309448056728,1.2193911054270379,1.182811992348398
forgiveness,cautious_low_alpha,4210,1914.0,9.57,0.2,4.0,0.85,0.3,0.52,9.1243656594805,8.750308924730684,8.698297365164265,0.26863035179734995,0.8354430379746836,1.0719954648526078,0.0,1.3884982822082859,1.1889706469733075,1.169926891096349,1.2329394883607443,1.1894276367397474,1.137593901161659,1.1224365076802232,1.1843467056469623,1.2170856767855478,1.1927263516292557
forgiveness,cautious_low_alpha,4211,1868.5,9.3425,0.0,4.0,0.525,0.25,0.52,8.947756731585256,8.790431436851335,8.57536659105442,0.27671850814158944,0.7974683544303798,0.9515938606847699,0.0,1.3897308986881085,1.1881430186733521,1.1907721059442207,1.2438346364463528,1.1821198528293597,1.1629663567378916,1.1510875487788874,1.24285596463103,1.1808422768572027,1.1908111244738
forgiveness,cautious_low_alpha,4212,1921.5,9.6075,0.0,4.0,0.525,0.1,0.425,8.715233675907081,8.967087184971232,9.181330736320799,0.2998845633915962,0.3924050632911392,0.8946506371408917,1.0,1.2096989854757623,1.1964276621488001,1.231330128385378,1.0742046568055184,1.2429801444820365,1.2013805094909005,1.2376813802510351,1.2447739294635471,1.2423770960131137,1.2074197912583693
forgiveness,cautious_low_alpha,4213,1870.5,9.3525,0.03333333333333333,4.0,0.55,0.2,0.4525,8.94343224610614,8.845981997654382,8.797188710539917,0.2915313190727656,0.4936708860759494,0.9673330082886397,2.0,1.3805973613273,1.1852305832146708,1.094142133079131,1.2578683547977176,1.1680329391762305,1.1333725236738417,1.0690653905299938,1.0757589817609745,1.133280312140419,1.1447861147707967
forgiveness,cautious_low_alpha,4214,1887.5,9.4375,0.0,4.0,0.5,0.125,0.4725,8.845350428082481,8.888647414205849,8.81159709970966,0.2777441885597284,0.6329113924050633,1.063703650474274,0.0,1.3551629653288544,1.2078296095387284,1.175552141316396,1.2885906456322975,1.2028997430943362,1.1514813663978336,1.1357246534636332,1.140000618136459,1.2089730068710423,1.1907597775995946
forgiveness,cautious_low_alpha,4215,1880.5,9.4025,0.06666666666666667,4.0,0.525,0.125,0.38,8.997559437656456,8.916977754513812,8.80538230208184,0.3287898565167965,0.5316455696202531,1.0328582039401548,3.0,1.5131504915456286,1.2841064191448617,1.1838380512923308,1.3776610595583265,1.2695221314744738,1.2245551242647479,1.1777220667060413,1.1778637044089182,1.169194844758567,1.1896709607218054
forgiveness,cautious_low_alpha,4216,1916.5,9.5825,0.03333333333333333,4.0,0.85,0.225,0.5575,9.214208392174724,8.717136484521614,8.414102024446619,0.28575071063925817,0.810126582278481,1.0742146688026748,0.0,1.3506957397574757,1.1440163820298033,1.0555713020351531,1.221198788122209,1.1263143124278834,1.108522615118808,1.0404690527528713,1.010982178137418,1.0938924245896855,1.0842868962639138
forgiveness,cautious_low_alpha,4217,1851.0,9.255,0.03333333333333333,15.0,0.65,0.225,0.495,9.075562275952167,8.806780389320254,8.806550473104695,0.2699049791544894,0.7088607594936709,1.0252961324389895,0.0,1.3608181579152876,1.1965288269748275,1.1678998763111257,1.2423724522473816,1.1822753539910844,1.159741375168482,1.1392467699062323,1.2085740108411258,1.1703955966682982,1.1759517718842845
forgiveness,cautious_low_alpha,4218,1958.5,9.7925,0.03333333333333333,4.0,0.775,0.45,0.5625,8.704007730995153,8.636075036175429,8.679693024344251,0.2906791315654708,0.6835443037974683,0.9212481426448736,4.0,1.2646272913708585,1.226557809784554,1.1967163881108185,1.0649489849106473,1.2732634674956569,1.211333678323471,1.1792223940934339,1.1976925968044168,1.2182552944447842,1.1845825394170446
forgiveness,cautious_low_alpha,4219,1904.5,9.5225,0.03333333333333333,4.0,0.7,0.275,0.5475,8.653703584634767,8.679752329533533,8.868975395031391,0.25122971578061865,0.620253164556962,0.987659385362185,0.0,1.3329086882422545,1.2005037944292698,1.1716941409163035,1.2308056193861483,1.2194245856466142,1.1477400725980396,1.176037182924507,1.1503869833465852,1.1886607165476775,1.1949251400353917
forgiveness,default_reference,4200,2228.0,11.14,0.03333333333333333,20.0,0.05,0.0,0.67,7.1727615374326374,7.525188088097462,6.8656472408125255,0.4723579612409454,0.05063291139240506,1.081914360836359,15.0,1.0341572279729832,1.0683809477052464,1.1512209182258177,1.1329774046391967,1.0932395492435967,1.0117320618504158,1.2038524729410818,1.1451631347122264,1.2853218215497955,1.094703335496672
forgiveness,default_reference,4201,1844.5,9.2225,0.0,5.0,0.4,0.125,0.44,9.10443254997918,8.595209418791596,8.941420102080047,0.9076737887728975,0.6329113924050633,0.9878860635163156,0.0,1.3817632011236576,1.4355689567243783,0.9475718727106996,1.6441310738968102,1.7007659451723027,0.6962789147102862,0.5680843248745758,0.8340700427338843,0.9340638649532802,1.4772146216449153
forgiveness,default_reference,4202,1920.5,9.6025,0.0,23.0,0.55,0.05,0.525,8.70389209600563,8.351137005749685,8.464967014852444,1.1792069532967833,0.8354430379746836,1.0373230373230375,0.0,1.4834269207924444,0.8511544461519198,1.1498988976806501,1.3621619030796774,0.5503710875938707,1.2345050335211645,0.7698483010525101,1.0042423979496689,1.4228555404874277,1.697581739512625
forgiveness,default_reference,4203,1818.0,9.09,0.0,4.0,0.1,0.05,0.3975,7.410339548253939,8.5323022884015,7.519095905403827,1.315091206641725,0.05063291139240506,0.9779390629491233,1.0,1.3218938916767946,1.1132256045975275,1.820715605088947,1.6773097293788797,1.0117267352739645,0.7353380832747365,1.8647244076014287,1.8647244076014287,1.8760179237630923,1.8760179237630923
forgiveness,default_reference,4204,1866.0,9.33,0.03333333333333333,13.0,0.3,0.125,0.2075,9.050013273227663,8.582920319752025,8.946019800969337,1.006879161820254,0.46835443037974683,1.066826730692277,3.0,1.476429278435853,1.5821619085316747,1.5070941639758393,1.480001547146091,1.7126201360815605,1.5966220078292557,1.2987914058397694,1.2074837935128366,1.6279810141500217,1.8744730867239203
forgiveness,default_reference,4205,1859.5,9.2975,0.03333333333333333,4.0,0.075,0.025,0.315,8.795199351426545,8.672604828143514,8.414814880058943,0.8756195198982496,0.13924050632911392,1.0478316326530615,19.0,1.2011837177827647,1.1232743285444493,1.2193608329532073,1.4541709410414807,1.1692357361218242,0.9439657645633465,1.558109176021828,1.1109257402353296,1.2877840983464126,1.082396264691853
forgiveness,default_reference,4206,1883.0,9.415,0.06666666666666667,4.0,0.575,0.125,0.3475,8.889294510437072,8.726773652663814,9.156837046967459,0.9196886965140363,0.5316455696202531,1.0255283608105163,0.0,1.059174642618872,0.6378650634619623,1.1670122118530262,1.1263618434930749,0.5570229261568306,0.6334338371063939,0.5222329679664224,0.8699921946670834,1.3315723590991928,1.5664652353057593
forgiveness,default_reference,4207,2002.0,10.01,0.03333333333333333,4.0,0.825,0.325,0.58,8.916580229951528,8.079561048206019,6.937254275224128,0.9925317888478139,1.0,1.148413984718685,0.0,1.5704442404766639,1.060517298424004,0.5893668149934685,1.8163469085961936,1.1375220215152577,0.7060650385928529,0.5627429344734713,0.5367556542136961,0.5255218163679646,0.5323386780033464
forgiveness,default_reference,4208,1846.0,9.23,0.0,9.0,0.775,0.275,0.365,8.850570150236047,8.397102756727298,8.895588502817047,1.1293269284732848,0.569620253164557,1.0131454717118165,0.0,1.4987713035792387,1.1831293972239711,1.3940195457996958,1.698592045478477,1.252354099150153,1.0320857991844221,1.2326524920798279,1.4102447504131854,1.480584690873551,1.6372214423495888
forgiveness,default_reference,4209,1859.0,9.295,0.3,72.0,0.025,0.0,0.235,9.042824330360578,7.5139312410782,8.930037348221246,1.0357741917565846,0.3670886075949367,1.0816326530612246,10.0,1.231624354583315,1.5136568147231422,1.694773599918171,1.5837715687574687,1.5837715687574687,1.3834437000879647,1.8289673148360952,1.4302584971864392,1.7530801359217367,1.7701378839141935
forgiveness,default_reference,4210,1913.5,9.5675,0.06666666666666667,4.0,0.65,0.375,0.405,8.922069735229543,7.830891478673566,8.16550764846562,1.0442577057715783,0.6075949367088608,1.0558686596422446,0.0,1.5595575588946613,1.7570398687527828,1.183988471622741,1.778766013313375,1.6876011687766652,1.725171214700089,0.9534180624401256,1.3642820762957606,1.080489320059919,1.6866736280260022
forgiveness,default_reference,4211,1856.5,9.2825,0.0,4.0,0.75,0.35,0.4225,8.496141677626142,8.650921007760468,9.004579332428813,1.2356822787954385,0.620253164556962,0.9736423382912488,0.0,1.4743739143341963,1.0283017284820475,1.496357229235636,1.83373627736255,0.7732544110537045,0.7527456513747477,1.7449030351526307,1.6644096748415074,1.0138481058738043,1.3404726461464191
forgiveness,default_reference,4212,1820.5,9.1025,0.0,4.0,0.425,0.05,0.14,9.097478961965372,8.608722209055204,8.297605783135186,1.0156066845906317,0.12658227848101267,0.9962860820003678,0.0,1.357876711404924,0.8137099188460049,1.1104232630052153,1.0002256782403545,0.961512086327457,0.5190807646577154,1.3867598311611062,0.7866400822399665,1.2807537166161669,1.2807537166161669
forgiveness,default_reference,4213,1855.0,9.275,0.03333333333333333,4.0,0.825,0.175,0.2075,9.05643048897011,7.477207881810929,6.4247639870648605,1.1215262861840176,0.012658227848101266,0.999377378069872,8.0,1.4558733164371573,0.9017141683765537,1.527135025513489,1.6624155756923882,0.6114553922511538,1.0998109675984749,1.5752842151377162,1.5752842151377162,1.5752842151377162,1.5752842151377162
forgiveness,default_reference,4214,1850.0,9.25,0.06666666666666667,4.0,0.375,0.15,0.345,9.035813038104646,8.562995608360888,8.928549440863474,1.029226122937678,0.569620253164557,0.9885204081632654,2.0,1.478004454576908,0.7407064715084768,1.3068337506076426,1.3991750869647017,0.7588845926100845,0.6343010374125682,1.2984724095079947,1.1719399699278041,1.6858641610118439,1.1215933332201184
forgiveness,default_reference,4215,1908.5,9.5425,0.03333333333333333,20.0,0.425,0.2,0.4425,8.906070470595221,8.008779834218714,8.382843464332186,0.9658937904380891,0.7468354430379747,0.995388374574113,1.0,1.3707128297856919,1.216028311947277,0.6749739717726193,1.5105386401431977,1.154565967914391,0.8218698832309896,0.5256658974528498,0.5410067533078025,0.7613528054867904,1.2171415925990783
